audiocap_id,youtube_id,start_time,caption
10571,3FWUhBM0CuQ,30,A man and woman speak to each other and a duck quacks
10572,3FY-df9BBIU,30,People are clapping and talking while someone gives a speech
21426,86WZmJjlI9I,30,Two male voices talking and insects chirping
21427,86WdKppZ9to,30,A train coming down the tracks quickly suddenly honks
21424,86TRX2HBRU0,30,A main is fiercely giving a speech over a microphone
21425,86VYxet0LXs,210,A fire truck siren is going off and the fire truck beeps its horn
21422,86PhWbwm8I0,70,Several dogs are whining and sniffing
21423,86SR3yObNx8,100,Cars are passing by at a medium pace and honking their horns
21420,86PUjaAi_Kw,0,Someone is peacefully snoring while someone in the background is moving something
21421,86PXZd6Qt9I,250,A crowd applauds and a man speaks a little
63271,Xls0pwhPUj4,0,A motorcycle idling
56837,TKblLSZ5Vxc,30,A toy vehicle motor revving and squeaking followed by plastic clanking and tumbling
63272,XlvosUXkZg0,30,A large clock ringing
21428,86XtLYXaAEQ,10,A loud thunder strike followed by heavy rain falling
21429,86YjchzvDhA,25,A man talking followed by a vehicle horn honking
8848,2YiezvYY5K4,5,A gun is fired and person speaks
8849,2YljvfkQBhk,40,Bird chirping followed by dog barking
52394,QIQ7v30_t9g,120,Pigeons coo followed by a man speaking
8840,2YSi_XayU74,0,A person speaks then laughs
8841,2YUmFmPBP2k,2,Dogs barking and someone laughing at it
8842,2YVPYfxu7eU,30,An object is violently vibrating against wood
8843,2YW20HyIdws,6,Wind blowing and faint speech
8844,2YZHJOLuA8o,220,A woman is speaking and food is sizzling
8845,2YehFoPoZ1A,30,A vehicle engine is revving
8846,2YgnUmAbQyQ,440,A man is speaking and something is clanging together
8847,2Yi3lukcjrU,30,Engine starting and running
67590,_lPndmUaWGk,30,A large motor rumbles and hums
59489,VAGoxc9uUMs,30,A large bell rings
67593,_lUslkQ8D5Y,10,"An adult female is speaking while water splashes and gurgles, and a child speaks in the background"
72996,de6J8uaYwks,40,Birds chirping and singing with insect noises in the background
67597,_lgD4fSK0vs,150,A person speaks and then whistles and speaks again
59485,VA6FBXluaxY,80,Men and women talking while baby cries and a squeaking
59484,VA1_rfU2IoE,23,"The buzz of an insect, the clapping of hands"
26818,AkEdfWLlxp0,10,A crowd of people talk and kids yell as goats baa and someone is hammering on something hard
26819,AkF76jaNJrE,80,Whirling and vibrations of a running power tool
26816,AkDZQyjDccc,0,Several goats bleat followed by a man speaking
26814,Ak9xB9ZBlWs,160,"A woman, man and infant laughing"
26815,AkDX_CiSCdk,30,Two women speaking
26812,Ak5ptPf0OQ8,50,Rustling and birds chirping
26813,Ak9YOijl0lI,30,A man talks with a very low muffled sound in the background
26810,Ak1SBjEET80,30,A man speaking with vehicles driving by in the background
26811,Ak1oOdoPFyI,6,A woman speaking with some people laughing faintly
58687,UbWul_rwHj4,30,People are talking with faint noises from birds
90186,qHgtTH7X6VA,30,A clock ticks and someone shuffles things on a surface
58683,UbIxeCtI08I,380,"A person places items on a table nearby and paper crinkles, after which wood panels slide"
90181,qHLCkDlwuvY,10,A goat bleats in the distance
58688,UbX2YGXIFU0,60,A series of hiccups together with a child speaking in the background followed later by a man talking
90180,qHIVYgzzHoU,320,A train rattles as it passes followed by a train horn blowing twice
19036,6ydNzNTN_yg,30,A small child sobbing and laughing at the same time
68616,aUnKe2I5mWY,290,A man speaks and starts an engine
90182,qHM2lGjqwqc,0,Goat baaing in deep tone
68610,aUcWb56z-cE,390,A crowd of people applauding and cheering
29596,C97s3YLf3KI,30,Music plays followed by a long hiss
29597,C9Au2hP3ru0,23,A loud motor shuts off nearby and then some shuffling of feet on a gravel happen
72994,de1fEH13ktE,50,A small engine runs fast followed by a siren and some voice in the background
29593,C91Qr00yFT4,30,A crowd applauds and a woman speaks
43691,KbzoEMSeZFg,10,Humming of an engine as a vehicle passes
29598,C9Bf4chKdq4,30,An engine running quietly together with white noise
29599,C9DKBh_c4xA,30,An elderly man speaking
24551,9fOV0nGLQuk,0,A race car started driving and going at rapid speeds
24550,9fLNaTP3gps,10,Water running continuously
24553,9fWMyNj568c,30,Male speaking into a microphone
24552,9fOwdmkuRVU,30,Ducks quacking distantly with distant speech
24554,9fXojBbNc10,450,Engine running followed by a loud horn and a honk
24556,9fYlDdyH_Tw,30,A man delivers a speech quickly
24559,9fc6XGjIg18,30,A woman giving a speech
24558,9facAOtLteE,30,A man is speaking while sheep bleat and then a woman speaks
50082,OmSnFvv7IfQ,60,A man speaks followed by clicking and typing
50085,OmZZ5fSOx08,30,A speedboat passing by
50086,Oma49eDAXWw,0,A loud burp followed by white noise
37293,GWsx3rTICZI,30,A horse running past
1546,-_mJl31MZtI,10,"A man speaking, an engine running and a dog barking"
1547,-_ne4wSC93g,30,The sound of siren plays while a dog yips and howls along with the sound
1544,-_jwq6ExVbM,1,The car door slams and opens multiple times
691,-Fk75FfKbaI,30,Older man giving a speech
1542,-_iFkUjP1Og,30,Dogs barking and people chatting about it
1543,-_jqyV4KYqY,30,"A sharp, high-pitched squealing followed by an engine revving and, ultimately, sharp skidding and a violent crash"
694,-FpGTCaiioc,30,Engine vibrating
695,-FtiJ38WHYM,50,Continuous running water
28425,BXnrmuYy52Q,180,A small mechanical car revs and tires squeal while people speak quietly in the background
28424,BXmugBgPWcA,30,A dog barks while a woman talks
698,-FxLatDz5fg,30,"Men yelling over each other, a whistle is heard over their voices"
699,-FzSdl001CE,30,Adult women giving a speech followed by cheering crowd
28421,BXkezmY6-sk,9,An electronic bleep beeping three times followed by camera muffling
16383,5jBGDv_dXzM,30,"A boat motor is running, water is splashing, and an adult male speaks in the background"
1548,-_oZHK92_Fk,30,This sounds like something being ran along a fence
1549,-_ovBkOEp6o,30,Water and sound of bumping into a boat or wood structure
34301,Ehu8r84S5NQ,30,A woman talks nearby as a man talks far in the distance
11769,3jw7Vsb9Ikw,27,Birds chirping followed by light clip-clopping
34304,Ei1L5HBldWY,2,A baby crying and making loud sounds
91479,rIRx-XE6ajQ,30,A frog croaks then smaller frogs croak followed by music playing with some faint banging
72130,d2PvcFnN3yU,30,Humming of a distant engine
19573,7Cm9bUZNVuk,10,Two chainsaws are being used and a man speaks
72132,d2bO2Rwn-m0,110,A man speaks followed thunder and rainfall
79702,iXX6B_7w4ws,100,A surface is rubbed
94481,tbB1ELI00K4,40,Several birds tweet while someone talks far away and a vehicle moves
72136,d2n5hxb3UVo,30,A group of adults and children speaking
16384,5jDb5TWNhsU,30,People applauding and cheering
77569,h-HYdZdV-Ck,10,Helicopter flying
51113,PRarm4uFO38,10,A man talking as a person is snoring aloud
73662,e7lxBso1obc,70,Birds are tweeting and other nature noises
77562,h--HGpkywe0,110,A motorcycle engine accelerating and revving then lowering speed
19570,7CkIxNhCe6A,490,Waves crashing against a shore
77564,h-7Oe-FcgAY,400,An engine makes a hiss sound and whistles
73666,e7s-swRV29c,30,An engine approaching from distance
77567,h-EY82cVKuA,110,Continuous buzzing followed by intermittent spraying
16389,5jHJIX6efp8,30,"A vehicle running, accompanied by males speaking and laughing"
101014,ydO6ZIcghzU,0,A person whistling
101017,ydTFISfwpRo,120,A vehicle revving in the distance followed by a man shouting in the distance then a vehicle engine running idle before accelerating and driving off
93590,stUo1jHL498,0,Someone old yells and two other people laugh
55102,S8jhpS4MItI,20,A helicopter engine runs and rotor blades beat the air
55103,S8jvZMbABJY,10,"A woman speaks, someone laughs, a child makes a noise and everyone laughs"
55100,S8g3hwNDbcQ,70,Two men and a kid talking during camera muffling and glass rattling
55101,S8hDrxLwHP8,590,"Filing is ongoing as an adult male speaks, and then metal scraping occurs"
55105,S8mgAwJMFfI,100,A man speaks and uses a drill
101011,ydLqjbN4FMg,0,A wood object is thumping
19032,6yYCjyan-VY,20,A woman is saying something then sniffles and blows her nose
89111,pVwyLbdMfGE,20,"An adult male speaks, and rhythmic taps occur on a keyboard"
19579,7CuJQ5M9WAk,10,Birds are chirping then a dog barks and finally a woman speaks
19578,7CrU_VpMADs,10,A toilet lid is raised and the toilet is then flushed
52640,QSuWxIyWMmI,10,"A car idles, and then starts revving up as a car horn sounds"
97448,vtVTyWxyrSE,20,Rustling and flapping with some bird calls
94960,tyW8KQeYsfg,90,"A man speaks nearby, and then a car door opens"
52646,QTE6ltF1mDs,11,Something moves fast while a man laughs followed by a woman speaking
53442,R-oQYAIy5e0,40,A woman talks and laughs while a kid cries
97441,vtENx6Rzqpo,60,A vehicle is driving with strong wind noise
22249,8X7Ovi_mI_s,30,"Horse galloping, crowd murmurs"
22248,8X4RhPRTYQk,220,Water running and then flushing
22247,8X2VhxvDeUM,300,A man is scraping a wooden surface
22246,8X2BKRVhmew,30,A dog barks and some birds chirp
22245,8X0kZ3w40UE,12,Metal clicking occurs followed by a vehicle engine starting and revving
22244,8X0fMPfESfM,10,A man speaks and a crowd laughs
22243,8X0XmLzv3EQ,50,People speak in the distance before a single powerful burst of a hiss followed by banging
91409,rFLwvRBakM0,10,"A person snores loudly nearby, and then a person talks as a car beeps rapidly"
22241,8WyHwWtWF1k,50,"Acoustic effects of a thunderstorm, thunder and rain from outside"
22240,8Wy1oREOIO8,30,A man speaking and birds chirping
74037,eQWxddXUZ-A,0,A machine works nearby
31717,DJ7XKHmcwLY,0,An engine idling with distant speech
98660,wmyPyp-V1uE,100,A bus squeals the air brakes and soft voice and laughing end it
98661,wmz0vXyhJCs,0,"Continuous soft cooing of a bird with very faint, brief human speech in the background"
27398,B1PqJXmnSsQ,30,A woman laughs followed by a man speaking and more laughter
27399,B1Ur6swHSaA,0,A woman is talking followed by sewing machine
27396,B1NbUFAzBtc,260,A power tool being run
27397,B1PCfww3WaU,440,Female voice then a children voice
27394,B1LNJqQiCgo,19,A spray-like sound
27395,B1LepU4kk0g,20,Rustling and heavy wind
27392,B1Hg2-Gx5UA,210,A girl singing and a long ringing
27393,B1L0ZVTIMHk,10,A woman talks while a bird tweets
27391,B1HeMNvEdeo,30,Racecar sounds running laps
9965,30DI2GGh8JA,5,Several men are cheering then there are footsteps
9966,30EAG6uW5DM,30,An adult female is speaking
9967,30GNVl4UPbs,19,A man talking and a large vehicle's engine running
9960,30AhknaAwck,7,Water is being poured
9961,30BQmdTQUbQ,70,"Waves crash, wind blows hard and sail flap in the wind"
9962,30CAR8UixRg,30,"Ticking is present, and an adult male speaks"
9963,30D1aU785Gg,30,Human speech and cat meow and purring
91556,rMJ2BINXrCo,310,Some clanking with distant sizzling followed by a brief female speech
9968,30JTvMLCV0c,340,A man is chattering away to himself as he fries and stirs food
9969,30M9xs6g58o,30,"A vehicle motor starting, then revving up and down"
46327,MM6UUvkE-as,30,Something talking and an oinking sound
87321,o8KNjEgpX1k,0,A young boy laughing then speaking as plastic clanks once with a woman briefly speaking alongside insects chirping in the background and wind lightly blowing into a microphone
32070,DTzGwJR-2W8,0,A machine buzzing and spraying water
55810,SchSFWaxwD0,20,An industrial toilet flushes very fast
32074,DU9V4kY0Mxk,30,A boat motor revs as water and waves roar and the wind comes up fast
55812,ScmfNpcX0Is,30,"Bells chiming, a clock ticking"
98596,wjZE-1loc4c,90,Crumpling and crinkling with brief male speech
98597,wjhnC7L5J0o,300,A loud nearby drill drills holes into something
98595,wjVHHs9KxR8,30,Birds chirping and pigeons cooing followed by a series of wood clanking
98599,wjqvjcfA4Ww,30,A frog hissing and croaking
90799,qlxpE1Iqkhw,5,A baby cries repetitively
31718,DJ8Sfyoq6AU,220,An audience claps and someone snores
74237,e_d4PlRWVt8,210,A woman speaks as birds chirp
85678,mvs3E2Tm8I8,50,A power tool drilling
49305,OGg_JiZ_HsI,6,Birds chirp and tweet in the background while banging and slamming is followed by movement
84108,lmo-DtSkQ44,10,"A crumpling, crinkling and rustling noise"
3689,0TOWcmuge8s,0,Sheep calling out on a farm
3688,0TOAK10lIXQ,30,There is a goat that is being very loud
101663,z8uwLv3s9w8,140,"An adult male speaks while scraping and filing occur, an adult female speaks briefly, the adult male speaks again, and additional scraping and grinding occur"
3683,0TEvskZcS0g,10,Squeaking occurs and water is splashing and gurgling
3682,0TChf4GWxqk,30,Woman giving talk
3681,0TC7VdOZVWY,30,Horse hooves clicking softly
3680,0TAKwtZpexs,26,A group of people talking and laughing outside
3687,0TMQ7ouLKoI,30,Female giving a speech
3686,0TLSd9HPbbs,10,"An adult male is mimicking a goat, and people are laughing"
3685,0TI6-hkjV04,30,Man speaking and revert
3684,0TGPaUN2V5Q,27,Car is passing by
101661,z8jsXi_J0KM,0,Several goats bleat
49304,OGg2I7uld4w,30,Men speak with rustling and quacking of ducks
64924,YvX9BSf3ggc,30,A crowd of people murmuring followed by a sheep bleating close by
64925,Yv_vAxDFQ3Y,30,Birds chirping outside followed by a motor a faint talking
64926,Yvbfa4g7hug,9,Frogs croaking and birds chirping
64921,YvTPxNqZ1Cc,30,A man speaks as an engine hums followed by another man speaking
64923,YvW6IxqIWn0,120,"A large vehicle is slowing down, and is rattling"
73127,dkcXNPbSayE,510,A man speaks and types on a keyboard
101664,z8ytrICcZ9E,0,"A baby cries, a man talks and a child talks and sobs"
82049,kGZxuC0i6zQ,310,"Drill spinning and then stopping, followed by it turning back on again"
99084,x65AtQemNZI,80,A muffled bus engine accelerating alongside metal rattling and a man speaking faintly in the distance
74238,e_ef7l-hRNs,130,Small children babbling in a foreign language
3531,0P8_mjTy1oo,0,"Leaves rustle in the wind, a woman talks followed by two other people who speak more quietly"
3530,0P8WpYpq5sM,30,A woman making a speech
3533,0PCIys1ZUD4,30,A crowd of people applauding
3532,0PAVdmDpmT4,0,A truck engine idles then revs up a little
3535,0PJ6PRTzoWs,110,A train honks its horn
3534,0PDj89jVvA0,30,A man is giving a speech
3537,0PL69_Jq4-s,30,Phone ringing twice
3536,0PKo8q97exs,530,"A engine is running, wind is blowing on the microphone"
3539,0PVeQzuxCyA,4,"Engine vehicle starting and low humming, muffled engine idling noise"
3538,0PN6A6IDAp4,30,"Men speak, an engine attempts to start"
70649,bxDKT6A-RuM,200,Wood being cut by a power saw
46314,MLWGHhQMUt0,60,Humming followed by a sneeze then boys speaking
53970,RNd1yU5VlGw,160,An engine running consistently
70640,bwrn2ih_86M,19,Whooshes and bursts followed by a man speaking and then a woman
36799,GEBMPrzW0NI,30,A man is speaking
14642,4yV_I_KsklM,80,Rain splashing on a surface
14643,4yZ5QO3RZzw,7,"Woman talking, cat meowing"
14640,4yUZ36mi2ZY,60,A bus speeding up
14641,4yUvamNdrOc,30,A man is giving a monologue
14646,4yfjPSziK9o,70,Woman talking followed by a toilet flush
14647,4ygqGD_Sq3o,30,"Water flowing and gurgling, a woman speaks"
14644,4ya8JM97_9U,25,A woman giving a speech
14645,4yewJ_-Ty1M,30,"A dog growls and barks, a child laughs"
18545,6j9MPjn8nno,30,A crowd laughing as a woman gives a speech
18544,6j6KRDKEq7M,20,Some clanking and scraping with people speaking
14648,4yhQVyVif0k,0,"A large splash occurs, two adult males speak, and rattling occurs"
14649,4yheTuo9BiI,2,"Wind blows, some scraping then a large splash"
18541,6izDlsl3DZE,30,Dogs bark and whine as a person speaks
18540,6iyZH4yp9wk,40,A child laughing and a man playfully screaming
18543,6j1l02KN-iU,30,A dog is barking
18542,6izmGu0ayY0,30,Race cars speed while a man speaks
38621,HMMNNczzkmA,140,Church bells ring as metal squeaks
38626,HMW3SU_AO1M,30,Water trickles and gurgles as an adult female speaks in a quiet environment
38625,HMR5sE5EiFw,100,Multiple people speak and then laugh loudly as a person burps
38629,HMk60t2C93I,80,Several church bells ringing a repeating pattern
61931,WqilmDhc5Xo,20,An emergency vehicle siren starts low and increases in frequency and duration
30438,Capzf2Al8gE,20,"A car engine starting and idling, followed by a woman talking"
83459,lHhrZnlTGHY,220,Kids speak as they play a game
18099,6X8Wajb58yA,100,Water is trickling down and faint voices talk in the background
18098,6X82idqdsTE,320,A couple of dogs whimper
18093,6WtAwGpOrdo,10,A baby cries and whines
18092,6Wr3gaT0-QI,30,Music playing from a ticking clock
18091,6WocaA2lzXg,27,A car engine is revved up and a car door is closed
18090,6WkYcRjmRv8,250,A man rubbing and filing down wood
18097,6X2KZfOLSyQ,30,Fireworks exploding and people exclaiming happily
18096,6X1eSlApuF8,60,Someone plays a ditty on an electronic keyboard
18095,6WuAyuoXdp4,0,Someone roving their motor cycle
18094,6WteI_2ipko,30,"A cat is meowing, thumping occurs, and a young female laughs"
27806,BEXcmFXzn44,0,A police siren is going off and the care is going at a fast speed
27807,BEZfr8NPqK0,90,"Water is splashing, during which an adult female and a small child speak"
27804,BETC0HwRi7s,30,A man and woman are speaking followed by a loud popping sound
27805,BEXHk1CzpFQ,30,"Birds are chirping and calling, an animal pants, water rushes, and an adult male speaks"
27802,BEN_osJHoik,30,A woman speaking quietly
27803,BERHin9IkL0,240,A sawing wood noise
27800,BEKoXxt5Nd4,30,Rustling followed by a toilet flushing
27801,BEMjRJKd4Dw,180,A horn honking followed by rustling
72895,d_GkZ-2-ijI,80,A saw grinds against wood loudly and quickly
38195,H6W4gXa6Ows,530,A man speaks then a machine beeps
27808,BEcZaiqph4Q,30,Many birds chirping different sounds and frogs are croaking
27809,BEd1SRTcisA,50,A flow of faucet water with a lady speaking
45661,Lu0fkL7BrVE,400,A man speaking with wood tapping followed by glass clanking as food and oil sizzles
40768,IjSmYh4mMG4,0,People laugh and click an object
40763,IjFAgJnUikM,30,A woman speaks and wind blows then a dog growls
40766,IjPzQMGhXYI,90,"A woman shrieking, several women laughing and talking, followed by a loud popping sound and more laughter"
47231,MvNi-eqGyW8,30,Loud and rapid quacking
47237,MvpNA_9IN1Q,110,Several people talk while birds tweet
30292,CWz28eIdsDw,30,A man delivering a speech
15119,5B74r8k-EdY,0,"A girl speaking, an insect buzzes"
15118,5B59S6Q9YwI,30,Woman speaking in a presenting tone
15115,5B2Smac6EKk,30,A man speaking while birds flutter and chirp
15114,5B24OelpBAA,30,Crickets are chirping a man speaks and then starts up an engine
15117,5B4QCTqIsHw,30,Ticking with people speaking faintly in background
15116,5B3JDhBWAgE,30,Something makes several gurgling noises
15111,5B0mBle_sPU,20,Birds chirp and water flows
15110,5B0Tbc5TGDg,1,Faint electrical hums followed by a single smack
15112,5B1nYSnwncs,20,A door is shut and a person says something
77910,hEeWWjWYkq0,70,Dog barks and a man speaks and howls
77916,hEy8jLegmo4,250,A man speaks as food sizzles in a pan
39575,HyxcBgMHraM,30,Man narrating with boat running and birds chirping
77918,hF8TJQDrAmo,130,A man talks and whistles while many pigeons coo in the background followed by flapping noises
39577,HzBNVQo9c4Q,30,A man talks while rain is falling
39576,Hz8GwoVEJYQ,10,"A telephone rings and two women speak, the first more faintly than the second"
39570,HyrAix01Ifg,70,"A frog rabbits nearby as crickets chirp in the distance, and then a man talks nearby"
46206,MGZgC343fWg,450,"Wind blows through a sail as waves break, a person shouts in surprise"
78135,hPj3O_idxFs,350,Consistent applause and cheering
54518,RlWdmCzuw6E,120,Clicking followed by a gunshot and more clicking
31747,DK0BRQo0hpU,11,A door is closed followed by an object being hit several times
31745,DJw9qLzCJm0,120,Loud thunder in the background
78138,hPq3UstoeIs,0,A thump followed by running water and another thump
31741,DJiVMeQQgxM,3,"A baby cries and tries to calm itself, a few bangs of doors and a woman talks"
72273,d8ObB1fgaS0,30,"Birds are cooing and flapping wings, and a rooster crows one time"
88545,p4EMY4JrdY8,490,Plastic crinkling followed by dishes and plastic clanking then a person sniffing
88546,p4Mk1g3Brno,130,"Cutlery clanking, glasses clanging, a man speaks"
88540,p3y8iTtuGHA,240,Speech and water running
72276,d8aV9LDk8LI,30,An engine idling and revving intermittently
88543,p4BVz5UKjIo,0,Heavy rain and thunder
72278,d8dcap7xOpI,30,Men speak and a goat bleats
88548,p4QOFuy_5Ng,90,A goat hollers quickly followed by chickens clucking and dogs barking
35917,Fhr_ugJ2IWk,30,High frequency humming of a small engine
35913,FhbtLq3aesk,30,A noisy crowd of people talking as some clip clops of a horse go by running
99511,xR95CsSwCko,30,People talk and laugh nearby as cars honk in the distance
19577,7CpKryXgRk0,150,Emergency vehicle siren
73129,dklocvLt0wQ,30,"People talk nearby as a sprayer sprays liquid, and then a machine hums in the distance"
35919,Fhw9-LogSlE,90,Squeaking with some knocks and people speaking followed by a toilet flush
80374,j1aPHzKZaQE,30,A single bird vocalizes distantly at a high pitch
80373,j1WtBRB7b20,28,A humming noise and a tick took type sound
4299,0hfMJM7M45g,120,A person woodworking followed by a man talking
4298,0hfAHuA8jwg,30,"A male speaking, followed by liquid pouring, then a singing voice"
4295,0hbQMg8TLdg,30,A train horn is going off
4294,0hZXBy5edLA,13,"Water is gurgling, and hissing is present"
4297,0hefQELmzq8,460,Tires squealing and engines roaring
4296,0hcyp1V8tMI,30,Woman giving speech
4290,0hRHHoYeusk,30,An adult male is speaking
4293,0hXAuP8vUig,0,An adult female speaks and water is running and gurgling
4292,0hWyQpwHNDU,30,"On the water a large engine hums from far away and grows louder to a roar, water splashes and wind blows"
10433,3BpG7TdlpMo,0,Vehicle passing by
23778,9GvPj6L8JqY,110,Woman speaking with clanking and sizzling
23532,99rFdZ_Vynw,100,A helicopter is loudly whirring
23779,9GwYKncCD-E,30,Birds flapping around and a person speaking
91405,rFEk6iyRNXI,60,A man speaks then a motorcycle engine starts
86247,nK0tIMoFHXk,10,Humming and hissing of nearby engines followed by slow whooshes
86248,nK5STc2E-gU,210,"A man is speaking with a machine in use, and bees are buzzing"
77009,gau1R2yRoj0,30,A mid frequency engine hums and buzzes and then a helicopter engine runs nearby
23533,99srIlF1W0Q,60,A child laughing loudly
4749,0tKxLZOXOkQ,30,A man talking on the side of road while cars are going by
4748,0tJZMK7oS7w,30,Horses are trotting and a man is speaking
4743,0tFJsbGMa90,11,"A horse running, people cheering"
4742,0tDUaqm40Ds,430,"Water is splashing, rustling is present, and a metal clunk and scrape occur"
4741,0tB6AP4Ejfo,29,A car is being revved up
4740,0t99Q6XnOPg,30,"A racing car motor is running, and two adult males are speaking"
4747,0tI-hU2MkS0,70,"Typing on computer keyboard, then woman speaking lowly"
4746,0tHxAqfm-eo,30,Female delivering a speech
4745,0tH5P_MASzI,0,Baby crying then voice becomes robotic
4744,0tGzFIJCWEw,30,Basketballs being dribbled and people talking
19762,7I1NECJORls,30,Loud water noises with a man speaking on a loudspeaker
19763,7I70cXi0a4U,30,Liquid is being sprayed out very fast
19760,7Hyu-8Jsiwo,30,Soft rustling is followed by a thump and a click
19761,7I0UydaUcK0,30,An older man is giving a speech and a crowd cheers
19766,7IBkjX5qT7M,30,A crowd is talking and horses are trotting
19767,7ICrJTtfY-M,20,Water is filling a sink and something is being rubbed gently
19764,7I9ppq40LQk,2,A man is speaking and an infant is crying
19765,7IBHuKueoJQ,30,A dog whimpers and scurries around
19768,7IDTatbldNA,30,A woman speaking with horses running in the distance
19769,7IF7rFA5hwo,17,People are speaking while explosions happen
23772,9GmZFnAJsjE,50,Sizzling followed by a man speaking and running water
23773,9GoDmzDsfmI,30,Cracking and ticking followed by a man speaking
17609,6IN8NxbufH0,29,Water ripples over a small crowd chattering
17608,6IMdhzrF56Y,30,Hissing sound with muffled rumbling
17607,6ILL18OXed4,17,Ducks quacking followed by people laughing and talking
17606,6IIDZWPcSd8,0,Several women talking while water is running
17605,6IFr_7q3NZo,150,A woman laughs
17604,6ICx1mk144o,24,A dog is barking while waves are thrashing and in momentum
17603,6ICd5nNZJA4,30,"The wind is blowing, traffic is audible, a dog barks, and an adult male speaks"
17602,6ICQxNnJ-iE,0,A stream is running
17601,6ICEBm17HUw,10,A vehicle races and a man speaks over an intercom
17600,6IBf3D5dIBM,410,A man speaks through phone then another man speaks to him
13519,4VgXNzULMuc,0,Infant crying and screaming with speech in the background
13518,4Ve93qXY3hc,30,A woman are saying something followed by ticking noises and heavy breathing
13517,4Vcbo5NhClI,30,"A baby is crying, and an adult male speaks"
13516,4Vc6U6kUSfk,0,"And engine with some loud banging and roaring, followed by a squeak and a kiss"
13515,4VaSjLV-GLs,0,A gun is fired several times and people talk and laugh
13514,4V_h25BRXpw,410,A person is speaking and something is hissing
13513,4VZQdyj5V3o,30,"An adult female is speaking, and liquid splashes and gurgles"
13512,4VWQ-gt2FGE,60,A woman burping followed by laughter
13511,4VU4KmfjuDQ,30,People chatting when engine sputters
13510,4VSs0qt5rNQ,30,Engine running continuously
101514,z1HvDz6MBs4,340,Race cars are auto racing and speeding
6451,1_b70QzumTw,10,A man is speaking and a car honks as it passes by
101516,z1Mc73kKP90,30,Wind blowing hard with men speaking and leaves rustling
101517,z1QeGBkDkOU,10,Vehicle speeds up in the streets squealing tires
101510,z1AoqGnQAIc,160,Wind blowing and an engine hums with squealing tires
101511,z1B2uRexzFQ,200,Hissing and humming of an oncoming train
101512,z1E_GWSfIZU,210,Barking from a dog with a man speaking
15341,5Gyms1K-K88,310,"A woman whispering, speaking softly"
42120,JbgObVh_mz0,110,Someone speaks and fries food
101518,z1S8-yVfuiA,370,A musical song and several beeps
15342,5H2FSfBupRY,60,A woman speaks followed by sizzling noise
82568,kdjnG_rST1c,30,A bird tweeting alongside footsteps shuffling on grass
15343,5H2_L6CEkW0,20,Someone closes a door after flushing a toilet
15345,5H4jT2dsIE4,10,A person snoring loudly
86864,nnTDh6G48dM,540,A man speaks and insects buzz
15346,5H59qQ0or4I,30,Woman giving a speech dishes clanking in the background
20719,7l1BRPXEVz0,0,An aircraft engine runs followed by speaking
20717,7kyNrtChP7w,30,Water flows and splashes as people speak followed by a low rumble
20716,7kxfH2fT1yo,30,A child speaks and a cat meows a few times
20715,7kx9FZQkmKY,40,People talking while thundering during a thunderstorm
20714,7kwaX6Mz7gc,30,A man speaks and a bird chirps and flaps its wings
20713,7kpzx5j02tI,220,A small toy car is revving its engine
20712,7kpgbEbX8Nk,30,Low humming engine rumbles as people speak on the radio
20711,7kpNjlf0qmQ,18,A dog is barking rapidly and a girl laughs and talks
20710,7knFgk-9r9w,2,Wind is blowing and people are having a conversation
15348,5H7T8pCZ5bs,16,Breathing apparatus from scuba diver exploring ocean and frequency of natural water rippling and underwater movement
23537,9A38RFgrMV8,160,"A sewing machine actuates rapidly several times, then stops, after which a man starts to talk"
27062,ArQgQ0VmkIM,30,An engine starting up
8689,2UMjSZaMY2Y,30,Young people speak as stirring music plays
38365,HCkqykKVWYI,190,Wings flapping and birds cooing
80165,is8WOcXwG5w,11,"A car starts accelerating as its engine revs, and then it starts to decelerate"
6187,1Tfx9MSpiyk,30,Dog constantly barking
6186,1Td-cLvU8jg,30,The car is zooming past loudly on the road
6185,1TZ6MV3OG6A,110,An engine roars and runs
6184,1TXuUO3jj3Y,30,A car engine is idling and a man is speaking
6183,1TWXZlXvLLw,150,A goat is grunting and birds are chirping
6182,1TSkVdJ_knQ,40,Constant snoring sounds
6181,1TSgHAcobZI,30,Tick-tock of a single clock as someone breathes softly in the background
6180,1TP1z-Y2fmc,0,A loud gun shot is heard as there is crying and sobbing
46670,MZon7r1B6-Q,30,Heavy wind and muffled speech
42312,JitvvE1thlE,110,A sewing machine runs slowly
42310,JiriX6dGO-M,30,A car engine idling and revving once
46674,MZtlGBUbFF0,300,Water flows rapidly from a faucet while a man speaks with frying sounds
42316,Jizr0b56It0,21,"A loud male voice screams while sticks fall in the background followed by a sequence of oinks, dog barks, and animal movement"
6189,1TkOhCTfDto,0,Dogs barking in the background with a man laughing and talking
6188,1Tiib62VHrE,30,Foreign language with wind sounds
45329,Lfp8dSrmdto,120,Metal squeaking followed by soft wooden thuds as birds chirp in the distance
45328,LfhPB7PARI8,30,"Motorboats race by at high speed, followed by a motorboat accelerating and racing by"
45322,LfTHDpLyetU,410,Rub sanding followed by an object sliding then a loud metal clang and more sanding and shuffling
45320,LfQE16oS5kM,16,A man makes a speech in a soft gentle voice
41696,JKrghKg6UBU,260,Wind booming and waves crashing
7237,1u1eIAa2Yj4,120,People are yelling and screaming
7234,1txUcBezYSg,550,A machine clicks and beeps
